"","Date","type","Holding_Period_Return"
"378",2015-05-21,"Benchmark",-0.00744089667514358
"379",2015-05-22,"Composite",0.005590005850167
"380",2015-05-22,"Fund",0.00309210460725073
"381",2015-05-22,"Benchmark",-0.00753508524065161
"382",2015-05-26,"Composite",0.00583116089947744
"383",2015-05-26,"Fund",0.00309210460725073
"384",2015-05-26,"Benchmark",-0.00762927380615996
"385",2015-05-27,"Composite",0.00588634589734061
"386",2015-05-27,"Fund",0.00309210460725073
"387",2015-05-27,"Benchmark",-0.00781765093717612
"388",2015-05-28,"Composite",0.00598349103948692
"389",2015-05-28,"Fund",0.00309210460725073
"390",2015-05-28,"Benchmark",-0.00800602806819239
"391",2015-05-29,"Composite",0.00632309850097101
"392",2015-05-29,"Fund",0.00349226055577923
"393",2015-05-29,"Benchmark",-0.00810021663370064
"394",2015-06-01,"Composite",0.00606511367369023
"395",2015-06-01,"Fund",0.00349226055577923
"396",2015-06-01,"Benchmark",-0.00565131393048868
"397",2015-06-02,"Composite",0.00567161180283993
"398",2015-06-02,"Fund",0.00349226055577923
"399",2015-06-02,"Benchmark",-0.00612225675802958
"400",2015-06-03,"Composite",0.0051109478021647
"401",2015-06-03,"Fund",0.00249223799256693
"402",2015-06-03,"Benchmark",-0.00640482245455387
"403",2015-06-04,"Composite",0.00521840730148826
"404",2015-06-04,"Fund",0.00249223799256693
"405",2015-06-04,"Benchmark",-0.00649901102006212
"406",2015-06-05,"Composite",0.00462808702748041
"407",2015-06-05,"Fund",0.00249223799256693
"408",2015-06-05,"Benchmark",-0.00668738815107839
"409",2015-06-08,"Composite",0.00468025424461604
"410",2015-06-08,"Fund",0.00249223799256693
"411",2015-06-08,"Benchmark",-0.00678157671658663
"412",2015-06-09,"Composite",0.00463966678535987
"413",2015-06-09,"Fund",0.00249223799256693
"414",2015-06-09,"Benchmark",-0.00678157671658663
"415",2015-06-10,"Composite",0.00441856742980207
"416",2015-06-10,"Fund",0.00249223799256693
"417",2015-06-10,"Benchmark",-0.00715833097861929
"418",2015-06-11,"Composite",0.00474512867464538
"419",2015-06-11,"Fund",0.00249223799256693
"420",2015-06-11,"Benchmark",-0.00725251954412731
"421",2015-06-12,"Composite",0.00489266897130447
"422",2015-06-12,"Fund",0.00249223799256693
"423",2015-06-12,"Benchmark",-0.00734670810963545
"424",2015-06-15,"Composite",0.00507950140600921
"425",2015-06-15,"Fund",0.00249223799256693
"426",2015-06-15,"Benchmark",-0.00734670810963545
"427",2015-06-16,"Composite",0.00538960871170469
"428",2015-06-16,"Fund",0.00349226055577923
