"","Date","FIVFX","JFAMX","EEM","MOAT","GSPC","IXIC","EAFE","MSCIUSA","ASX200","CAC40","FGIRX","Hang","SP","N225"
"649",2017-12-22,20.860001,28.82,46.5,42.540001,2683.340088,6959.959961,2032.695,302.291,57,"5364.720215",31.049999,"29578.009766","33940.300781","22902.759766"
"650",2017-12-27,20.959999,28.799999,46.580002,42.529999,2682.620117,6939.339844,2041.287,303.566,57,"5368.839844",28.450001,"29597.660156","33911.808594","22911.210938"
"651",2017-12-28,21.01,29,46.900002,42.669998,2687.540039,6950.160156,2043.308,304.511,56.790001,"5339.419922",28.5,"29863.710938","33848.031250","22783.980469"
"652",2017-12-29,21.059999,29.110001,47.119999,42.450001,2673.610107,6903.390137,2050.792,305.67,56.57,"5312.560059",28.379999,"29919.150391","34056.828125","22764.939453"
"653",2018-01-02,21.18,29.719999,48.009998,43,2695.810059,7006.899902,2055.105,307.562,56.41,"5288.600098",28.67,"30515.310547","33812.261719","null"
"654",2018-01-03,21.27,29.82,48.470001,43.169998,2713.060059,7065.529785,2058.541,308.373,56.650002,"5331.279785",28.809999,"30560.949219","33793.378906","null"
"655",2018-01-04,21.459999,29.91,48.709999,43.310001,2723.98999,7077.910156,2089.16,312.147,56.630001,"5413.689941",28.969999,"30736.480469","33969.640625","23506.330078"
"656",2018-01-05,21.629999,30.120001,49.130001,43.669998,2743.149902,7136.560059,2100.912,314.045,57.110001,"5470.750000",29.110001,"30814.640625","34153.851563","23714.529297"
"657",2018-01-08,21.59,30.1,49.130001,43.700001,2747.709961,7157.390137,2099.015,314.145,57.189999,"5487.419922",29.110001,"30899.529297","34352.789063","null"
"658",2018-01-09,21.65,30.120001,49.049999,43.880001,2751.290039,7163.580078,2105.119,314.601,57.209999,"5523.939941",29.18,"31011.410156","34443.191406","23849.990234"
"659",2018-01-10,21.52,29.950001,48.740002,43.84,2748.22998,7153.569824,2112.059,314.685,56.900002,"5504.680176",29.219999,"31073.720703","34433.070313","23788.199219"
"660",2018-01-11,21.549999,29.959999,49.040001,44.25,2767.560059,7211.779785,2113.124,314.734,56.59,"5488.549805",29.49,"31120.390625","34503.488281","23710.429688"
"661",2018-01-12,21.74,30.190001,49.509998,44.59,2786.23999,7261.060059,2126.096,316.858,56.639999,"5517.060059",29.74,"31412.539063","34592.390625","23653.820313"
"662",2018-01-16,21.860001,30.299999,49.32,44.41,2776.419922,7223.689941,2145.293,319.598,56.43,"5513.819824",29.610001,"31904.750000","34771.050781","23951.810547"
"663",2018-01-17,21.959999,30.52,49.970001,44.68,2802.560059,7298.279785,2144.207,319.745,56.119999,"5493.990234",29.77,"31983.410156","35081.820313","23868.339844"
"664",2018-01-18,22.01,30.639999,50.029999,44.619999,2798.030029,7296.049805,2141.651,319.749,56.139999,"5494.830078",29.709999,"32121.939453","35260.289063","23763.369141"
"665",2018-01-19,22.17,30.68,50.439999,44.880001,2810.300049,7336.379883,2152.404,321.279,56.029999,"5526.509766",29.84,"32254.890625","35511.578125","23808.060547"
"666",2018-01-22,22.23,30.969999,50.73,45.27,2832.969971,7408.029785,2160.441,322.486,55.939999,"5541.990234",30.1,"32393.410156","35798.011719","23816.330078"
"667",2018-01-23,22.33,31.120001,50.970001,45.400002,2839.129883,7460.290039,2176.094,325.02,56.360001,"5535.259766",30.17,"32930.699219","36139.980469","24124.150391"
"668",2018-01-24,22.379999,31.299999,51.400002,45.48,2837.540039,7415.060059,2183.405,326.219,56.509998,"5495.160156",30.209999,"32958.691406","36161.640625","23940.779297"
"669",2018-01-25,22.299999,31.309999,51.369999,45.48,2839.25,7411.160156,2186.649,326.857,56.459999,"5481.209961",30.1,"32654.449219","36050.441406","23669.490234"
"670",2018-01-29,22.379999,31.379999,51.290001,45.939999,2853.530029,7466.509766,2171.218,325.376,56.709999,"5521.589844",30.17,"32966.890625","36283.250000","23629.339844"
"671",2018-01-30,22.200001,31.059999,50.59,45.369999,2822.429932,7402.47998,2157.735,322.517,56.209999,"5473.779785",29.790001,"32607.289063","36033.730469","23291.970703"
"672",2018-01-31,22.24,31.41,51.029999,45.900002,2823.810059,7411.47998,2153.054,322.572,56.369999,"5481.930176",29.790001,"32887.269531","35965.019531","23098.289063"
"673",2018-02-01,22.24,31.280001,50.34,44.860001,2821.97998,7385.859863,2154.321,322.184,56.810001,"5454.549805",29.790001,"32642.089844","35906.660156","23486.109375"
"674",2018-02-02,21.700001,30.530001,49.049999,44.049999,2762.129883,7240.950195,2123.824,317.414,57.099998,"5364.979980",29.08,"32601.779297","35066.750000","23274.529297"
"675",2018-02-05,20.9,29.620001,47.330002,42.400002,2648.939941,6967.529785,2087.584,311.792,56.23,"5285.830078",27.84,"32245.220703","34757.160156","22682.080078"
"676",2018-02-06,21.17,29.809999,48.869999,42.869999,2695.139893,7115.879883,2020.885,302.741,54.459999,"5161.810059",28.32,"30595.419922","34195.941406","21610.240234"
"677",2018-02-07,21,29.18,47.330002,42.900002,2681.659912,7051.97998,2042.537,304.714,54.830002,"5255.899902",28.23,"30323.199219","34082.710938","21645.369141"
"678",2018-02-08,20.42,28.610001,45.689999,41.490002,2581,6777.160156,2022.674,301.565,55,"5151.680176",27.23,"30451.269531","34413.160156","21890.859375"
"679",2018-02-09,20.57,28.620001,46.419998,41.84,2619.550049,6874.490234,1992.306,297.089,54.470001,"5079.209961",27.530001,"29507.419922","34005.761719","21382.619141"
"680",2018-02-12,20.82,29.09,47.150002,42.380001,2656,6981.959961,2011.275,299.965,54.330002,"5140.060059",27.879999,"29459.630859","34300.468750","null"
"681",2018-02-14,21.209999,30.059999,48.700001,43.009998,2698.629883,7143.620117,2033.827,304.562,54.700001,"5165.259766",28.389999,"30515.599609","34155.949219","21154.169922"
"682",2018-02-15,21.440001,30.440001,49.700001,43.43,2731.199951,7256.430176,2058.658,308.374,55.360001,"5222.520020",28.629999,"31115.429688","34297.468750","21464.980469"
"683",2018-02-20,21.379999,30.040001,48.860001,43.09,2716.26001,7234.310059,2065.532,308.452,55.66,"5289.859863",28.389999,"30873.630859","33703.589844","21925.099609"
"684",2018-02-21,21.34,30.24,48.82,43.009998,2701.330078,7218.22998,2062.283,309.157,55.689999,"5302.169922",28.24,"31431.890625","33844.859375","21970.810547"
"685",2018-02-22,21.389999,30.209999,48.849998,42.73,2703.959961,7210.089844,2057.744,308.052,55.77,"5309.229980",28.219999,"30965.679688","33819.500000","21736.439453"
"686",2018-02-23,21.58,30.68,49.720001,43.290001,2747.300049,7337.390137,2065.208,310.048,56.25,"5317.370117",28.65,"31267.169922","34142.148438","21892.779297"
"687",2018-02-26,21.690001,30.76,50.18,43.869999,2779.600098,7421.459961,2076.303,311.524,56.68,"5344.259766",28.940001,"31498.599609","34445.750000","22153.630859"
"688",2018-02-27,21.43,30.09,48.720001,43.360001,2744.280029,7330.350098,2070.373,310.233,56.849998,"5343.930176",28.540001,"31268.660156","34346.390625","22389.859375"
"689",2018-02-28,21.17,29.74,48.02,42.93,2713.830078,7273.009766,2051.728,306.813,56.52,"5320.490234",28.17,"30844.720703","34184.039063","22068.240234"
"690",2018-03-01,20.940001,29.67,47.93,42.150002,2677.669922,7180.560059,2022.428,303.505,56.209999,"5262.560059",27.870001,"31044.250000","34046.941406","21724.470703"
"691",2018-03-05,21.07,29.77,48.200001,43.029999,2720.939941,7330.709961,2011.701,301.34,55.459999,"5167.229980",28.280001,"29886.390625","33746.781250","21042.089844"
"692",2018-03-06,21.18,29.92,48.650002,43.150002,2728.120117,7372.009766,2030.166,304.498,56.099998,"5170.229980",28.33,"30510.730469","33317.199219","21417.759766"
"693",2018-03-07,21.200001,29.91,48.700001,43.16,2726.800049,7396.649902,2027.948,303.778,55.59,"5187.830078",28.26,"30196.919922","33033.089844","21252.720703"
"694",2018-03-08,21.32,29.950001,48.709999,43.290001,2738.969971,7427.950195,2036.805,305.202,56.080002,"5254.100098",28.35,"30654.519531","33351.570313","21368.070313"
"695",2018-03-09,21.549999,30.43,49.75,43.939999,2786.570068,7560.810059,2040.898,306.609,56.290001,"5274.399902",28.84,"30996.210938","33307.140625","21469.199219"
"696",2018-03-12,21.610001,30.57,49.869999,43.91,2783.02002,7588.319824,2056.903,309.261,56.599998,"5276.709961",28.799999,"31594.330078","33917.941406","21824.029297"
"697",2018-03-13,21.49,30.34,49.419998,43.68,2765.310059,7511.009766,2054.046,308.99,56.369999,"5242.790039",28.549999,"31601.449219","33856.781250","21968.099609"
"698",2018-03-14,21.5,30.33,49.5,43.529999,2749.47998,7496.810059,2046.224,307.86,56.040001,"5233.359863",28.360001,"31435.009766","33835.738281","21777.289063"
"699",2018-03-15,21.52,30.32,49.32,43.310001,2747.330078,7481.740234,2047.886,307.731,55.91,"5267.259766",28.290001,"31541.099609","33685.539063","21803.949219"
"700",2018-03-16,21.450001,30.129999,49.209999,43.360001,2752.01001,7481.990234,2043.585,307.094,56.150002,"5282.750000",28.379999,"31501.970703","33176.000000","21676.509766"
"701",2018-03-19,21.299999,29.82,48.68,42.66,2712.919922,7344.240234,2030.5,304.97,56.27,"5222.839844",27.969999,"31513.759766","32923.121094","21480.900391"
"702",2018-03-20,21.370001,30.059999,49.220001,42.5,2716.939941,7364.299805,2026.548,305.014,56.049999,"5252.430176",27.889999,"31549.929688","32996.761719","21380.970703"
"703",2018-03-21,21.42,30.049999,49.509998,42.369999,2711.929932,7345.290039,2024.762,305.069,56.16,"5239.740234",27.959999,"31414.519531","33136.179688","null"
"704",2018-03-22,20.959999,29.25,47.860001,41.470001,2643.689941,7166.680176,2015.978,303.01,56.040001,"5167.209961",27.25,"31071.050781","33006.269531","21591.990234"
"705",2018-03-23,20.68,28.809999,46.889999,40.68,2588.26001,6992.669922,1989.607,298.553,54.900002,"5095.220215",26.75,"30309.289063","32596.539063","20617.859375"
"706",2018-03-26,21.120001,29.639999,48.41,41.52,2658.550049,7220.540039,1989.651,299.267,54.669998,"5066.279785",27.389999,"30548.769531","33066.410156","20766.099609"
"707",2018-03-27,20.870001,29.059999,47.529999,41,2612.620117,7008.810059,2011.225,301.621,55.060001,"5115.740234",27.02,"30790.830078","33174.390625","21317.320313"
"708",2018-03-28,20.82,28.790001,47.290001,41.080002,2605,6949.22998,2001.796,299.112,54.110001,"5130.439941",27.040001,"30022.529297","32968.679688","21031.310547"
"709",2018-04-03,20.92,29.09,47.880001,40.959999,2614.449951,6941.279785,1992.238,298.775,53.790001,"5152.120117",27.219999,"30180.099609","33370.628906","21292.289063"
"710",2018-04-04,20.950001,29.040001,47.900002,41.599998,2644.689941,7042.109863,1988.745,297.422,53.860001,"5141.799805",27.5,"29518.689453","33019.070313","21319.550781"
"711",2018-04-06,20.860001,28.67,47.080002,40.970001,2604.469971,6915.109863,2013.31,300.46,54.16,"5258.240234",27.26,"29844.939453","33626.968750","21567.519531"
"712",2018-04-09,20.98,28.57,47.130001,41.07,2613.159912,6950.339844,2024.285,301.765,54.310001,"5263.390137",27.32,"30229.580078","33788.539063","21678.259766"
"713",2018-04-10,21.17,28.99,48.049999,41.599998,2656.870117,7094.299805,2044.093,304.776,54.77,"5307.560059",27.77,"30728.740234","33880.250000","21794.320313"
"714",2018-04-11,21.1,28.940001,48.07,41.459999,2642.189941,7069.029785,2041.196,304.545,54.490002,"5277.939941",27.639999,"30897.710938","33940.441406","21687.099609"
"715",2018-04-12,21.17,28.969999,48.049999,41.689999,2663.98999,7140.25,2037.434,304.217,54.360001,"5309.220215",27.84,"30831.279297","34101.128906","21660.279297"
"716",2018-04-13,21.1,28.690001,47.57,41.490002,2656.300049,7106.649902,2042.408,304.275,54.52,"5315.020020",27.75,"30808.380859","34192.648438","21778.740234"
"717",2018-04-16,21.17,28.629999,47.630001,41.849998,2677.840088,7156.279785,2043.581,304.023,54.619999,"5312.959961",27.93,"30315.589844","34305.429688","21835.529297"
"718",2018-04-17,21.27,28.790001,47.73,42.27,2706.389893,7281.100098,2050.602,304.89,54.66,"5353.540039",28.08,"30062.750000","34395.058594","21847.589844"
"719",2018-04-18,21.370001,28.950001,48.139999,42.299999,2708.639893,7295.240234,2065.015,307.323,54.82,"5380.169922",28.110001,"30284.250000","34331.679688","22158.199219"
"720",2018-04-19,21.25,28.809999,47.860001,42.09,2693.129883,7238.060059,2064.238,307.645,55,"5391.640137",28.049999,"30708.439453","34427.289063","22191.179688"
"721",2018-04-20,21.1,28.49,47.259998,41.82,2670.139893,7146.129883,2050.721,305.093,54.880001,"5412.830078",27.84,"30418.330078","34415.578125","22162.240234"
"722",2018-04-23,20.959999,28.35,46.880001,41.98,2670.290039,7128.600098,2044.819,303.773,55.02,"5438.549805",27.9,"30254.400391","34450.769531","22088.039063"
"723",2018-04-24,20.860001,28.17,46.66,41.66,2634.560059,7007.350098,2047.807,303.718,55.389999,"5444.160156",27.68,"30636.240234","34616.640625","22278.119141"
"724",2018-04-26,20.889999,28.24,46.970001,42.27,2666.939941,7118.680176,2036.378,302.057,55.290001,"5453.580078",27.940001,"30007.679688","34713.601563","22319.609375"
"725",2018-04-27,20.98,28.25,47.259998,42.450001,2669.909912,7119.799805,2042.829,303.561,55.68,"5483.189941",27.969999,"30280.669922","34969.699219","22467.869141"
"726",2018-04-30,20.950001,28.33,46.919998,42.029999,2648.050049,7066.27002,2043.656,304.166,55.98,"5520.500000",27.76,"30808.449219","35160.359375","null"
"727",2018-05-02,20.91,28.209999,46.32,41.66,2635.669922,7100.899902,2032.72,302.172,56.59,"5529.220215",27.6,"30723.880859","35176.421875","22472.779297"
"728",2018-05-03,20.9,28.110001,46.220001,40.990002,2629.72998,7088.149902,2026.732,300.591,57.009998,"5501.660156",27.459999,"30313.369141","35103.140625","null"
"729",2018-05-04,20.99,28.15,46.43,41.599998,2663.419922,7209.620117,2031.201,301.123,56.709999,"5516.049805",27.780001,"29926.500000","34915.378906","null"
"730",2018-05-07,21.08,28.200001,46.16,41.700001,2672.629883,7265.209961,2037.309,302.081,56.880001,"5531.419922",27.85,"29994.259766","35208.140625","22467.160156"
"731",2018-05-08,21.1,28.25,46.419998,41.619999,2671.919922,7266.899902,2033.955,301.837,56.950001,"5521.930176",27.889999,"30402.810547","35216.320313","22508.689453"
"732",2018-05-09,21.17,28.280001,46.509998,41.860001,2697.790039,7339.910156,2039.145,302.69,57.139999,"5534.629883",28.190001,"30536.140625","35319.351563","22408.880859"
"733",2018-05-10,21.4,28.639999,47.48,42.18,2723.070068,7404.970215,2043.791,304.132,57.23,"5545.950195",28.440001,"30809.220703","35246.269531","22497.179688"
"734",2018-05-11,21.450001,28.610001,47.400002,42.470001,2727.719971,7402.879883,2059.941,306.387,57.209999,"5541.939941",28.530001,"31122.060547","35535.789063","22758.480469"
"735",2018-05-14,21.48,28.629999,47.459999,42.52,2730.129883,7411.319824,2066.798,307.549,57.509998,"5540.680176",28.629999,"31541.080078","35556.710938","22865.859375"
"736",2018-05-15,21.290001,28.15,46.48,42.32,2711.449951,7351.629883,2048.757,304.322,57.220001,"5553.160156",28.52,"31152.029297","35543.941406","22818.019531"
"737",2018-05-16,21.33,28.309999,47.18,42.59,2722.459961,7398.299805,2041.883,304.075,57.34,"5567.540039",28.65,"31110.199219","35387.878906","22717.230469"
"738",2018-05-17,21.27,27.969999,46.459999,42.599998,2720.129883,7382.470215,2050.452,304.289,57.27,"5621.919922",28.67,"30942.150391","35149.121094","22838.369141"
"739",2018-05-18,21.209999,27.76,46.07,42.490002,2712.969971,7354.339844,2047.364,303.443,57.23,"5614.509766",28.540001,"31047.910156","34848.300781","22930.359375"
"740",2018-05-21,21.32,27.889999,46.349998,42.549999,2733.01001,7394.040039,2048.577,303.527,57.200001,"5637.509766",28.73,"31234.349609","34616.128906","23002.369141"
"741",2018-05-23,21.17,27.93,46.490002,42.669998,2733.290039,7425.959961,2029.274,301.215,56.77,"5565.850098",28.639999,"30665.640625","34344.910156","22689.740234"
"742",2018-05-24,21.209999,27.92,46.240002,42.700001,2727.76001,7424.430176,2023.032,300.646,56.740002,"5548.450195",28.549999,"30760.410156","34663.109375","22437.009766"
"743",2018-05-25,21.26,27.940001,46.43,42.75,2721.330078,7433.850098,2014.523,299.703,56.75,"5542.549805",28.41,"30588.039063","34924.871094","22450.789063"
"744",2018-05-29,20.969999,27.58,45.349998,42.299999,2689.860107,7396.589844,1982.085,295.457,56.540001,"5438.060059",27.99,"30484.580078","34949.238281","22358.429688"
"745",2018-05-30,21.139999,27.709999,45.709999,42.849998,2724.01001,7462.450195,1981.98,294.924,56.299999,"5427.350098",28.4,"30056.789063","34906.109375","22018.519531"
"746",2018-05-31,21.17,27.799999,45.689999,42.549999,2705.27002,7442.120117,1986.168,295.77,56.549999,"5398.399902",28.15,"30468.560547","35322.378906","22201.820313"
"747",2018-06-01,21.35,28.07,46.330002,42.889999,2734.620117,7554.330078,1992.396,297.031,56.330002,"5465.529785",28.4,"30492.910156","35227.261719","22171.349609"
"748",2018-06-04,21.530001,28.34,46.799999,43.110001,2746.870117,7606.459961,2009.944,299.968,56.5,"5472.910156",28.42,"30997.980469","35011.890625","22475.939453"
"749",2018-06-05,21.549999,28.24,46.439999,43.119999,2748.800049,7637.859863,2000.907,298.855,56.400002,"5460.950195",28.4,"31093.449219","34903.210938","22539.539063"
"750",2018-06-06,21.67,28.450001,47.139999,43.599998,2772.350098,7689.240234,2014.793,300.873,56.700001,"5457.560059",28.700001,"31259.099609","35178.878906","22625.730469"
"751",2018-06-07,21.530001,28.049999,46.419998,43.630001,2770.370117,7635.069824,2021.076,301.396,56.990002,"5448.359863",28.790001,"31512.630859","35463.078125","22823.259766"
"752",2018-06-08,21.540001,28.040001,46.330002,43.84,2779.030029,7645.509766,2010.488,299.385,56.889999,"5450.220215",28.9,"30958.210938","35443.671875","22694.500000"
"753",2018-06-12,21.68,28.18,46.209999,44.09,2786.850098,7703.790039,2019.416,300.703,56.950001,"5453.370117",28.93,"31103.060547","35692.519531","22878.349609"
"754",2018-06-13,21.700001,27.98,45.900002,44.189999,2775.629883,7695.700195,2019.458,300.38,56.68,"5452.729980",28.84,"30725.150391","35739.160156","22966.380859"
"755",2018-06-14,21.629999,27.950001,45.59,44.5,2782.48999,7761.040039,2015.243,299.259,56.59,"5528.459961",28.870001,"30440.169922","35599.820313","22738.609375"
"756",2018-06-15,21.530001,27.73,45.23,44.490002,2779.659912,7746.379883,2000.094,296.669,57.349998,"5501.879883",28.809999,"30309.490234","35622.140625","22851.750000"
"757",2018-06-19,21.09,27.25,43.900002,44.139999,2762.590088,7725.589844,1962.152,290.761,57.419998,"5390.629883",28.66,"29468.150391","35286.738281","22278.480469"
"758",2018-06-20,21.18,27.379999,44.09,44.240002,2767.320068,7781.509766,1971.245,292.34,58.049999,"5372.310059",28.719999,"29696.169922","35547.328125","22555.429688"
"759",2018-06-21,21.02,27.08,43.470001,44.07,2749.76001,7712.950195,1963.992,290.593,58.639999,"5316.009766",28.58,"29296.050781","35432.390625","22693.039063"
"760",2018-06-22,21.209999,27.360001,43.919998,44.290001,2754.879883,7692.819824,1980.44,292.886,58.580002,"5387.379883",28.76,"29338.699219","35689.601563","22516.830078"
"761",2018-06-25,20.83,26.92,43.330002,44.080002,2717.070068,7532.009766,1953.623,288.749,58.41,"5283.859863",28.35,"28961.390625","35470.351563","22338.150391"
"762",2018-06-26,20.809999,27,43.16,44.02,2723.060059,7561.629883,1952.314,288.517,58.299999,"5281.290039",28.43,"28881.400391","35490.039063","22342.000000"
"763",2018-06-27,20.620001,26.4,42.330002,43.689999,2699.629883,7445.080078,1950.219,287.226,58.259998,"5327.200195",28.280001,"28356.259766","35217.109375","22271.769531"
"764",2018-06-28,20.59,26.610001,42.689999,43.59,2716.310059,7503.680176,1938.946,285.697,58.189999,"5275.640137",28.370001,"28497.320313","35037.640625","22270.390625"
"765",2018-06-29,20.889999,26.940001,43.330002,43.560001,2718.370117,7510.299805,1958.64,289.519,57.990002,"5323.529785",28.41,"28955.109375","35423.480469","22304.509766"
"766",2018-07-03,20.700001,26.66,42.93,43.57,2713.219971,7502.669922,1946.255,287.406,58.139999,"5316.770020",28.389999,"28545.570313","35378.601563","21785.539063"
"767",2018-07-05,20.76,26.84,42.82,43.98,2736.610107,7586.430176,1954.385,288.034,58.18,"5366.319824",28.57,"28182.089844","35574.550781","21546.990234"
"768",2018-07-06,20.91,27.139999,43.41,44.599998,2759.820068,7688.390137,1969.61,290.146,58.720001,"5375.770020",28.799999,"28315.619141","35657.859375","21788.140625"
"769",2018-07-09,21.15,27.469999,44.189999,44.73,2784.169922,7756.200195,1984.196,292.794,58.799999,"5398.109863",29.110001,"28688.500000","35934.718750","22052.179688"
"770",2018-07-10,21.219999,27.440001,44.09,44.959999,2793.840088,7759.200195,1984.427,292.93,58.630001,"5434.359863",29.190001,"28682.250000","36239.621094","22196.890625"
"771",2018-07-11,20.969999,27.08,43.23,44.68,2774.02002,7716.609863,1961.466,289.67,58.189999,"5353.930176",28.93,"28311.689453","36265.929688","21932.210938"
"772",2018-07-12,21.219999,27.440001,43.82,44.810001,2798.290039,7823.919922,1966.115,290.631,58.700001,"5405.899902",29.1,"28480.830078","36548.410156","22187.960938"
"773",2018-07-13,21.360001,27.52,43.849998,44.990002,2801.310059,7825.97998,1972.68,291.672,58.68,"5429.200195",29.129999,"28525.439453","36541.628906","22597.349609"
"774",2018-07-16,21.360001,27.459999,43.610001,44.830002,2798.429932,7805.720215,1972.345,291.256,58.419998,"5409.430176",29.139999,"28539.660156","36323.769531","22597.349609"
"775",2018-07-17,21.379999,27.559999,43.93,44.93,2809.550049,7855.120117,1972.644,291.261,58.099998,"5422.540039",29.16,"28181.679688","36519.960938","22697.359375"
"776",2018-07-18,21.42,27.450001,43.880001,44.869999,2815.620117,7854.439941,1977.74,291.532,58.459999,"5447.439941",29.23,"28117.419922","36373.441406","22794.189453"
"777",2018-07-19,21.27,27.209999,43.34,44.779999,2804.48999,7825.299805,1970.941,290.336,58.619999,"5417.069824",29.139999,"28010.859375","36351.230469","22764.679688"
"778",2018-07-20,21.389999,27.51,43.959999,44.59,2801.830078,7820.200195,1985.189,292.474,58.82,"5398.319824",29.120001,"28224.480469","36496.371094","22697.880859"
"779",2018-07-23,21.280001,27.469999,43.669998,44.599998,2806.97998,7841.870117,1980.696,291.944,58.310001,"5378.250000",29.23,"28256.119141","36718.601563","22396.990234"
"780",2018-07-24,21.379999,27.620001,44.310001,44.82,2820.399902,7840.77002,1997.03,294.31,58.650002,"5434.189941",29.33,"28662.570313","36825.101563","22510.480469"
"781",2018-07-25,21.6,27.98,45.029999,45.16,2846.070068,7932.240234,1992.823,294.518,58.48,"5426.410156",29.549999,"28920.900391","36858.230469","22614.250000"
"782",2018-07-26,21.42,27.73,44.529999,45.189999,2837.439941,7852.180176,2002.298,295.603,58.490002,"5480.549805",29.620001,"28781.140625","36984.640625","22586.869141"
"783",2018-07-27,21.379999,27.700001,44.689999,45.099998,2818.820068,7737.419922,2011.478,296.701,59.049999,"5511.759766",29.540001,"28804.279297","37336.851563","22712.750000"
"784",2018-07-30,21.23,27.5,44.619999,45.16,2802.600098,7630,2011.388,296.592,58.709999,"5491.220215",29.540001,"28733.130859","37494.398438","22544.839844"
"785",2018-07-31,21.120001,27.48,44.860001,45.330002,2816.290039,7671.790039,2006.058,295.957,58.810001,"5511.299805",29.639999,"28583.009766","37606.578125","22553.720703"
"786",2018-08-01,21.09,27.35,44.459999,45.040001,2813.360107,7707.290039,1999.961,295.261,58.779999,"5498.370117",29.559999,"28340.740234","37521.621094","22746.699219"
"787",2018-08-02,20.93,27.02,43.869999,45.25,2827.219971,7802.689941,1976.624,291.583,58.450001,"5460.979980",29.610001,"27714.560547","37165.160156","22512.529297"
"788",2018-08-03,20.959999,27.110001,44.209999,45.5,2840.350098,7812.009766,1981.844,292.567,58.419998,"5478.979980",29.780001,"27676.320313","37556.160156","22525.179688"
"789",2018-08-06,20.870001,27.030001,43.869999,45.599998,2850.399902,7859.680176,1974.914,291.677,58.720001,"5477.180176",29.85,"27819.560547","37691.890625","22507.320313"
"790",2018-08-07,20.93,27.200001,44.32,45.650002,2858.449951,7883.660156,1991.476,293.745,58.529999,"5521.310059",29.91,"28248.880859","37665.800781","22662.740234"
"791",2018-08-08,20.940001,27.129999,44.259998,45.5,2857.699951,7888.330078,1991.052,293.681,58.689999,"5501.899902",29.879999,"28359.140625","37887.558594","22644.310547"
"792",2018-08-09,21.01,27.18,44.130001,45.540001,2853.580078,7891.779785,1987.278,293.398,58.959999,"5502.250000",29.860001,"28607.300781","38024.371094","22598.390625"
"793",2018-08-10,20.74,26.73,43.189999,45.150002,2833.280029,7839.109863,1950.799,288.415,58.77,"5414.680176",29.639999,"28366.619141","37869.230469","22298.080078"
"794",2018-08-13,20.639999,26.370001,42.48,45.07,2821.929932,7819.709961,1933.571,285.273,58.57,"5412.319824",29.440001,"27936.570313","37644.898438","21857.429688"
"795",2018-08-14,20.629999,26.450001,42.740002,45.389999,2839.959961,7870.890137,1936.312,285.652,59.029999,"5403.410156",29.639999,"27752.929688","37852.000000","22356.080078"
"796",2018-08-16,20.450001,25.940001,41.77,45.669998,2840.689941,7806.52002,1922.553,282.603,59.48,"5349.020020",29.68,"27100.060547","37663.558594","22192.039063"
"797",2018-08-17,20.51,25.969999,42.209999,45.889999,2850.129883,7816.330078,1927.779,283.432,59.580002,"5344.930176",29.83,"27213.410156","37947.878906","22270.380859"
"798",2018-08-20,20.68,26.18,42.400002,46.049999,2857.050049,7821.009766,1938.112,285.204,59.689999,"5379.649902",29.940001,"27598.019531","38278.750000","22199.000000"
"799",2018-08-21,20.82,26.379999,42.939999,46.07,2862.959961,7859.169922,1947.382,286.835,59.16,"5408.600098",29.99,"27752.789063","38285.750000","22219.730469"
"800",2018-08-23,20.82,26.209999,42.580002,45.799999,2856.97998,7878.459961,1947.28,287.152,58.810001,"5419.330078",29.92,"27790.460938","38336.761719","22410.820313"
"801",2018-08-24,20.98,26.42,43.369999,45.990002,2874.689941,7945.97998,1957.026,288.281,58.91,"5432.500000",30.059999,"27671.869141","38251.800781","22601.769531"
"802",2018-08-27,21.27,26.860001,43.990002,46.169998,2896.73999,8017.899902,1976.299,291.715,59.060001,"5479.100098",30.299999,"28271.269531","38694.109375","22799.640625"
"803",2018-08-28,21.309999,26.83,43.830002,46.110001,2897.52002,8030.040039,1982.246,292.405,59.490002,"5484.990234",30.280001,"28351.619141","38896.628906","22813.470703"
"804",2018-08-29,21.41,26.93,44.099998,46.360001,2914.040039,8109.689941,1984.143,292.566,59.900002,"5501.330078",30.4,"28416.439453","38722.929688","22848.220703"
"805",2018-08-30,21.27,26.41,42.950001,46.110001,2901.129883,8088.359863,1976.203,290.877,59.939999,"5478.060059",30.25,"28164.050781","38690.101563","22869.500000"
"806",2018-08-31,21.16,26.5,43.169998,46.189999,2901.52002,8109.540039,1962.045,289.056,59.689999,"5406.850098",30.209999,"27888.550781","38645.070313","22865.150391"
"807",2018-09-04,20.99,25.969999,42.330002,45.889999,2896.719971,8091.25,1938.192,285.244,59.369999,"5342.700195",30.139999,"27973.339844","38157.921875","22696.900391"
"808",2018-09-05,20.719999,25.559999,41.720001,46.029999,2888.600098,7995.169922,1923.607,282.492,58.869999,"5260.220215",30.120001,"27243.849609","38018.308594","22580.830078"
"809",2018-09-06,20.639999,25.459999,41.759998,46.040001,2878.050049,7922.72998,1914.366,281.26,58.27,"5243.839844",29.969999,"26974.820313","38242.808594","22487.939453"
"810",2018-09-07,20.629999,25.52,41.549999,46.080002,2871.679932,7902.540039,1905.439,280.713,58.119999,"5252.220215",29.950001,"26973.470703","38389.820313","22307.060547"
"811",2018-09-10,20.610001,25.18,41.139999,46.220001,2877.129883,7924.160156,1911.979,280.518,58.119999,"5269.629883",30.040001,"26613.419922","37922.171875","22373.089844"
